_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
451,24,Daniel Nelson,94,Cold and Flu Tea,"Cough, Cold, and Flu",wallet,6,5.49,2024-12-25T17:59:30.000-08:00,Australia,Brisbane,www.walgreens.com,71727946,1,payment successful
452,29,Aria Turner,4,Allergy Relief Eye Drops,Eye Care,card,2,7.99,2024-11-15T10:26:49.000-08:00,Netherlands,Utrecht,www.goodrx.com,33921990,1,payment successful
453,19,Amelia Scott,108,Digestive Enzymes,Digestive Health and Nausea,upi,8,14.99,2024-12-03T21:33:44.000-08:00,Netherlands,Rotterdam,www.chemistwarehouse.com.au,24256431,1,payment successful
454,14,Liam Walker,73,Panty Liners,Feminine Care,upi,9,4.99,2024-04-04T20:24:30.000-07:00,Australia,Melbourne,www.amazon.com/pharmacy,19262351,1,payment successful
455,2,Jane Smith,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,5,4.49,2024-04-29T16:44:08.000-07:00,Canada,Toronto,www.walgreens.com,32014341,1,payment successful
456,36,Samuel Stewart,1,Redness Eye Drops,Eye Care,card,4,6.3,2024-06-29T00:55:32.000-07:00,France,Toulouse,www.chemistwarehouse.com.au,27551449,1,payment successful
457,36,Samuel Stewart,48,Shaving Gel,Shaving and Grooming,upi,5,3.49,2024-05-23T11:20:31.000-07:00,France,Toulouse,www.safeway.com/pharmacy,96292441,1,payment successful
458,33,Scarlett Evans,132,Wrist Brace,Supports and Braces,wallet,6,10.99,2024-09-08T08:17:21.000-07:00,United Kingdom,Liverpool,www.britishpharmacy.co.uk,83486010,1,payment successful
459,45,Avery Bailey,4,Allergy Relief Eye Drops,Eye Care,card,7,7.99,2024-08-02T19:00:00.000-07:00,Germany,Cologne,www.cvs.com,31040025,1,payment successful
460,36,Samuel Stewart,130,Knee Brace,Supports and Braces,wallet,3,15.99,2024-12-30T08:17:02.000-08:00,France,Toulouse,www.walgreens.com,21596499,1,payment successful
461,49,Hannah Cox,96,Pain Relief Cream,Pain Relief and Management,wallet,2,12.99,2024-01-19T23:16:18.000-08:00,Netherlands,Eindhoven,www.medicalnewstoday.com/pharmacy,55768146,1,payment successful
462,22,Alexander Baker,106,Antibiotic Ointment,First Aid,wallet,4,6.99,2024-12-04T12:43:34.000-08:00,Canada,Montreal,www.chemistwarehouse.com.au,18945277,1,payment successful
463,38,Mason Morris,116,Glucose Meter,Home Tests and Monitoring,card,8,24.99,2024-06-26T03:00:54.000-07:00,Italy,Turin,www.alldaychemist.com,87392317,0,payment method not accepted at merchant
464,15,Isabella Hall,118,Cholesterol Test Kit,Home Tests and Monitoring,wallet,5,19.99,2024-02-19T01:08:38.000-08:00,Germany,Munich,www.walgreens.com,45624417,1,payment successful
465,24,Daniel Nelson,118,Cholesterol Test Kit,Home Tests and Monitoring,wallet,1,19.99,2024-06-25T04:35:23.000-07:00,Australia,Brisbane,www.1mg.com,58714533,0,bank refused to authorize transaction
466,46,Dylan Rivera,91,Chest Rub,"Cough, Cold, and Flu",card,3,5.99,2024-06-09T02:50:18.000-07:00,France,Nice,www.pharmacytimes.com,81006478,1,payment successful
467,22,Alexander Baker,108,Digestive Enzymes,Digestive Health and Nausea,upi,9,14.99,2024-10-13T03:08:09.000-07:00,Canada,Montreal,www.1mg.com,98617740,1,payment successful
468,14,XXXXXXXX,16,Teeth Whitening Strips,"",wallet,2,19.99,2024-10-15T19:57:39.000-07:00,XXXXXXXX,Melbourne,www.cvs.com,15012869,1,----////----
469,22,Alexander Baker,92,Throat Spray,"Cough, Cold, and Flu",wallet,2,4.99,2024-04-23T06:17:44.000-07:00,Canada,Montreal,www.goodrx.com,46722045,1,payment successful
470,2,Jane Smith,22,Conditioner,Hair Care,card,6,6.99,2024-07-30T09:02:58.000-07:00,Canada,Toronto,www.cvs.com,23754821,1,payment successful
471,50,Gabriel Howard,108,Digestive Enzymes,Digestive Health and Nausea,upi,1,14.99,2024-08-18T19:57:17.000-07:00,Japan,Fukuoka,www.walgreens.com,67342764,1,payment successful
472,31,Ella Campbell,87,Cold Medicine,"Cough, Cold, and Flu",upi,9,7.99,2024-11-24T05:27:19.000-08:00,United States of America,Houston,www.walgreens.com,37337977,1,payment successful
473,3,Alice Johnson,144,Maternity Support Belt,Supports and Braces,internet banking,3,19.99,2024-01-08T15:39:51.000-08:00,United Kingdom,London,www.iherb.com,54223947,1,payment successful
474,21,Harper Adams,93,Cough Suppressant,"Cough, Cold, and Flu",card,6,7.49,2024-03-21T14:15:58.000-07:00,United States of America,Chicago,www.riteaid.com,28221636,1,payment successful
475,26,Henry Mitchell,66,Adult Diapers,Incontinence,wallet,7,12.99,2024-10-25T21:48:09.000-07:00,France,Marseille,www.walmart.com/pharmacy,27601558,1,payment successful
476,45,Avery Bailey,47,Beard Trimmer,Shaving and Grooming,wallet,1,19.99,2024-01-27T11:18:08.000-08:00,Germany,Cologne,www.cvs.com,53853604,1,payment successful
477,29,Aria Turner,109,Probiotics,Digestive Health and Nausea,card,3,19.99,2024-06-17T06:53:58.000-07:00,Netherlands,Utrecht,www.1mg.com,30639682,1,payment successful
478,43,Sofia Bell,92,Throat Spray,"Cough, Cold, and Flu",card,8,4.99,2024-12-19T02:22:06.000-08:00,United Kingdom,Leeds,www.goodrx.com,84863415,1,payment successful
479,2,Jane Smith,108,Digestive Enzymes,Digestive Health and Nausea,wallet,5,14.99,2024-12-29T07:25:48.000-08:00,Canada,Toronto,www.walgreens.com,83692276,1,payment successful
480,10,Lucas Taylor,61,Sunscreen Lotion,Sun Care,wallet,9,15.99,2024-02-17T07:38:47.000-08:00,Japan,Tokyo,www.medicalnewstoday.com/pharmacy,61474362,1,payment successful
481,32,Aiden Parker,103,Gauze Pads,First Aid,wallet,1,4.99,2024-10-06T03:18:12.000-07:00,Canada,Calgary,www.chemistwarehouse.com.au,76515507,1,payment successful
482,8,James Anderson,49,Pre-Shave Oil,Shaving and Grooming,internet banking,7,8.99,2024-07-28T06:23:32.000-07:00,Italy,Rome,www.1mg.com,40578065,0,insufficient funds
483,39,Zoe Rogers,6,Eye Wash,Eye Care,card,6,5.49,2024-06-30T14:23:30.000-07:00,Netherlands,The Hague,www.walgreens.com,98130692,1,payment successful
484,30,Matthew Phillips,134,Back Support Belt,Supports and Braces,wallet,1,19.99,2024-03-21T19:02:30.000-07:00,Japan,Kyoto,www.pillpack.com,14310550,1,payment successful
485,25,Grace Carter,112,Anti-Nausea Liquid,Digestive Health and Nausea,wallet,8,8.99,2024-09-23T08:44:08.000-07:00,Germany,Frankfurt,www.walgreens.com,50751851,1,payment successful
486,36,Samuel Stewart,77,Body Lotion,Bath and Body,card,9,6.99,2024-09-03T03:48:42.000-07:00,France,Toulouse,www.goodrx.com,38737787,1,payment successful
487,23,Evelyn Gonzalez,11,Toothpaste,Oral Care,wallet,3,2.99,2024-03-05T11:49:53.000-08:00,United Kingdom,Birmingham,www.pillpack.com,12526142,1,payment successful
488,19,Amelia Scott,39,Foot Deodorant,Foot Care,wallet,2,6.49,2024-10-03T18:11:29.000-07:00,Netherlands,Rotterdam,www.amazon.com/pharmacy,16743756,1,payment successful
489,35,Chloe Collins,10,Contact Lens Case,Eye Care,internet banking,5,16.0,2024-03-10T09:45:55.000-07:00,Germany,Hamburg,www.walgreens.com,21220165,1,payment successful
490,39,Zoe Rogers,119,Nicotine Gum,Stop Smoking,upi,6,24.99,2024-11-23T04:26:04.000-08:00,Netherlands,The Hague,www.walgreens.com,24310401,1,payment successful
491,50,Gabriel Howard,26,Hair Serum,Hair Care,wallet,7,9.99,2024-06-14T19:33:24.000-07:00,Japan,Fukuoka,www.walgreens.com,52718828,0,payment method not accepted at merchant
492,17,Charlotte Young,29,Dry Shampoo,Hair Care,internet banking,4,6.49,2024-12-12T05:52:35.000-08:00,Spain,Barcelona,www.amazon.com/pharmacy,37295460,1,payment successful
493,41,Abigail Cook,140,Toe Separator,Supports and Braces,wallet,3,4.99,2024-11-26T09:58:04.000-08:00,United States of America,Phoenix,www.safeway.com/pharmacy,54076323,0,insufficient credit
494,19,Amelia Scott,129,Glucose Tablets,Diabetes Management,wallet,8,4.99,2024-05-03T23:49:06.000-07:00,Netherlands,Rotterdam,www.chemistdirect.co.uk,85471461,1,payment successful
495,29,Aria Turner,143,Plantar Fasciitis Sleeve,Supports and Braces,card,2,11.99,2024-05-21T05:55:47.000-07:00,Netherlands,Utrecht,www.walgreens.com,21238706,1,payment successful
496,8,James Anderson,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,card,2,570.0,2024-04-01T22:19:43.000-07:00,Italy,Rome,www.pharmacytimes.com,29994609,1,payment successful
497,37,Lily Sanchez,86,Cough Syrup,"Cough, Cold, and Flu",card,7,8.99,2024-12-16T20:52:29.000-08:00,Spain,Valencia,www.pillpack.com,24139233,1,payment successful
498,14,Liam Walker,80,Shower Gel,Bath and Body,card,6,4.99,2024-02-17T03:17:35.000-08:00,Australia,Melbourne,www.safeway.com/pharmacy,51368496,1,payment successful
499,44,Jackson Murphy,99,Pain Relief Gel,Pain Relief and Management,wallet,3,11.99,2024-04-02T20:20:52.000-07:00,Australia,Adelaide,www.amazon.com/pharmacy,64978883,1,payment successful
500,2,Jane Smith,127,Insulin Syringes,Diabetes Management,wallet,3,19.99,2024-06-24T07:10:35.000-07:00,Canada,Toronto,www.drugstore.com,46932430,1,payment successful
501,45,Avery Bailey,37,Foot Balm,Foot Care,wallet,6,9.99,2024-08-30T01:44:41.000-07:00,Germany,Cologne,www.cvs.com,20805489,1,payment successful
502,36,Samuel Stewart,75,Feminine Wipes,Feminine Care,wallet,7,3.99,2024-07-13T12:52:12.000-07:00,France,Toulouse,www.alldaychemist.com,36851268,1,payment successful
503,50,Gabriel Howard,74,Menstrual Cup,Feminine Care,card,5,19.99,2024-12-04T16:34:41.000-08:00,Japan,Fukuoka,www.walgreens.com,44155681,1,payment successful
504,43,Sofia Bell,114,Pregnancy Test,Home Tests and Monitoring,internet banking,3,12.99,2024-12-22T18:07:27.000-08:00,United Kingdom,Leeds,www.chemistdirect.co.uk,22729742,1,payment successful
505,19,Amelia Scott,128,Lancets,Diabetes Management,card,5,14.99,2024-02-29T08:36:59.000-08:00,Netherlands,Rotterdam,www.expresspharmacy.co.uk,33195314,1,payment successful
506,21,Harper Adams,108,Digestive Enzymes,Digestive Health and Nausea,upi,6,14.99,2024-12-14T05:20:19.000-08:00,United States of America,Chicago,www.expresspharmacy.co.uk,89386992,1,payment successful
507,13,Ava Lewis,2,Lubricating Eye Drops,Eye Care,card,5,9.99,2024-05-27T01:50:40.000-07:00,United Kingdom,Manchester,www.chemistwarehouse.com.au,43240977,1,payment successful
508,36,Samuel Stewart,114,Pregnancy Test,Home Tests and Monitoring,wallet,5,12.99,2024-06-27T18:26:15.000-07:00,France,Toulouse,www.walgreens.com,45698503,1,payment successful
509,29,Aria Turner,2,Lubricating Eye Drops,Eye Care,wallet,2,9.99,2024-12-20T08:42:47.000-08:00,Netherlands,Utrecht,www.chemistwarehouse.com.au,80757092,1,payment successful
510,17,Charlotte Young,89,Cough Drops,"Cough, Cold, and Flu",internet banking,6,3.99,2024-08-09T10:40:01.000-07:00,Spain,Barcelona,www.walgreens.com,13814728,1,payment successful
511,15,Isabella Hall,134,Back Support Belt,Supports and Braces,wallet,5,19.99,2024-10-12T03:56:29.000-07:00,Germany,Munich,www.1mg.com,82994204,1,payment successful
512,18,William King,30,Leave-in Conditioner,Hair Care,internet banking,2,7.49,2024-06-03T17:43:15.000-07:00,Italy,Milan,www.chemistdirect.co.uk,30608291,1,payment successful
513,48,Luke Richardson,112,Anti-Nausea Liquid,Digestive Health and Nausea,card,8,8.99,2024-01-10T16:39:36.000-08:00,Italy,Florence,www.chemistwarehouse.com.au,32575744,0,billing address incorrect
514,24,Daniel Nelson,44,Beard Oil,Shaving and Grooming,internet banking,8,6.99,2024-11-28T07:09:56.000-08:00,Australia,Brisbane,www.riteaid.com,26199703,1,payment successful
515,11,Mia Harris,50,Mustache Wax,Shaving and Grooming,upi,7,5.49,2024-04-04T01:31:36.000-07:00,United States of America,Los Angeles,www.pillpack.com,58466913,1,payment successful
516,16,Noah Allen,141,Heel Cups,Supports and Braces,internet banking,1,7.99,2024-08-29T13:08:16.000-07:00,France,Lyon,www.walgreens.com,62208349,1,payment successful
517,47,Madison Cooper,125,Acne Treatment Gel,Skin Ailments,wallet,4,8.99,2024-05-05T19:37:35.000-07:00,Spain,Bilbao,www.iherb.com,47956381,1,payment successful
518,14,Liam Walker,84,Ear Wax Removal Kit,"Ear, Nose, and Throat Care",card,7,12.99,2024-06-30T02:44:52.000-07:00,Australia,Melbourne,www.expresspharmacy.co.uk,19421974,0,insufficient credit
519,11,Mia Harris,104,First Aid Tape,First Aid,wallet,3,1.99,2024-05-01T16:25:44.000-07:00,United States of America,Los Angeles,www.chemistwarehouse.com.au,34637959,1,payment successful
520,30,Matthew Phillips,82,Nasal Spray,"Ear, Nose, and Throat Care",card,6,7.99,2024-01-18T17:53:25.000-08:00,Japan,Kyoto,www.mysmartpharmacy.com,48218980,1,payment successful
521,30,Matthew Phillips,90,Nasal Decongestant,"Cough, Cold, and Flu",card,7,6.99,2024-05-05T19:05:57.000-07:00,Japan,Kyoto,www.riteaid.com,73414127,1,payment successful
522,42,Elijah Morgan,47,Beard Trimmer,Shaving and Grooming,upi,4,19.99,2024-11-16T04:24:32.000-08:00,Canada,Ottawa,www.drugstore.com,75339851,1,payment successful
523,37,Lily Sanchez,7,Lens Wipes,Eye Care,wallet,2,11.99,2024-10-31T00:25:32.000-07:00,Spain,Valencia,www.walgreens.com,31895504,1,payment successful
524,13,Ava Lewis,134,Back Support Belt,Supports and Braces,wallet,7,19.99,2024-01-06T16:24:16.000-08:00,United Kingdom,Manchester,www.riteaid.com,41188515,1,payment successful
525,31,Ella Campbell,112,Anti-Nausea Liquid,Digestive Health and Nausea,card,1,8.99,2024-09-09T18:43:54.000-07:00,United States of America,Houston,www.walgreens.com,96136248,1,payment successful
526,2,Jane Smith,150,Hip Support,Supports and Braces,wallet,8,17.99,2024-12-20T01:27:01.000-08:00,Canada,Toronto,www.mysmartpharmacy.com,90519441,1,payment successful
527,45,Avery Bailey,138,Calf Support,Supports and Braces,card,4,9.99,2024-08-06T03:24:37.000-07:00,Germany,Cologne,www.safeway.com/pharmacy,62249969,1,payment successful
528,8,James Anderson,116,Glucose Meter,Home Tests and Monitoring,wallet,1,24.99,2024-04-01T11:22:59.000-07:00,Italy,Rome,www.walgreens.com,15191846,1,payment successful
529,29,Aria Turner,108,Digestive Enzymes,Digestive Health and Nausea,card,5,14.99,2024-03-21T03:32:49.000-07:00,Netherlands,Utrecht,www.riteaid.com,95686875,1,payment successful
530,30,Matthew Phillips,100,Pain Relief Tablets,Pain Relief and Management,wallet,8,8.99,2024-02-11T14:50:49.000-08:00,Japan,Kyoto,www.pharmacytimes.com,78035289,1,payment successful
531,34,Jack Edwards,47,Beard Trimmer,Shaving and Grooming,card,3,19.99,2024-05-11T12:43:03.000-07:00,Australia,Perth,www.walgreens.com,91790269,0,payment method not accepted at merchant
532,44,Jackson Murphy,1,Redness Eye Drops,Eye Care,wallet,5,6.3,2024-12-18T17:25:51.000-08:00,Australia,Adelaide,www.alldaychemist.com,18289488,1,payment successful
533,34,Jack Edwards,84,Ear Wax Removal Kit,"Ear, Nose, and Throat Care",card,5,12.99,2024-08-25T10:55:39.000-07:00,Australia,Perth,www.walgreens.com,11795422,1,payment successful
534,15,Isabella Hall,31,Foot Cream,Foot Care,upi,4,8.99,2024-12-25T15:08:32.000-08:00,Germany,Munich,www.1mg.com,52468103,1,payment successful
535,12,Ethan Clark,36,Foot File,Foot Care,internet banking,2,3.99,2024-12-13T14:40:42.000-08:00,Canada,Vancouver,www.cvs.com,53351567,1,payment successful
536,35,Chloe Collins,30,Leave-in Conditioner,Hair Care,wallet,1,7.49,2024-02-18T19:25:33.000-08:00,Germany,Hamburg,www.alldaychemist.com,24080596,1,payment successful
537,21,Harper Adams,52,Hearing Amplifier,Hearing Devices and Amplifiers,card,1,520.0,2024-12-11T14:06:27.000-08:00,United States of America,Chicago,www.iherb.com,47703643,1,payment successful
538,38,Mason Morris,9,Contact Lens Disinfecting Solution,Eye Care,wallet,8,22.99,2024-12-15T11:01:11.000-08:00,Italy,Turin,www.riteaid.com,75213719,0,insufficient credit
539,22,Alexander Baker,56,Hearing Aid Drying Box,Hearing Devices and Amplifiers,wallet,9,560.0,2024-04-29T06:28:22.000-07:00,Canada,Montreal,www.expresspharmacy.co.uk,17220989,1,payment successful
540,4,Michael Brown,85,Sinus Rinse,"Ear, Nose, and Throat Care",wallet,8,9.99,2024-01-26T09:38:14.000-08:00,Australia,Sydney,www.britishpharmacy.co.uk,88782490,1,payment successful
541,17,Charlotte Young,22,Conditioner,Hair Care,upi,3,6.99,2024-10-29T08:47:47.000-07:00,Spain,Barcelona,www.1mg.com,34033027,1,payment successful
542,49,Hannah Cox,35,Foot Soak,Foot Care,upi,6,4.99,2024-05-21T13:45:11.000-07:00,Netherlands,Eindhoven,www.walmart.com/pharmacy,78322899,1,payment successful
543,23,Evelyn Gonzalez,108,Digestive Enzymes,Digestive Health and Nausea,card,2,14.99,2024-05-26T20:28:30.000-07:00,United Kingdom,Birmingham,www.chemistwarehouse.com.au,52321041,1,payment successful
544,22,Alexander Baker,105,Hydrocortisone Cream,First Aid,internet banking,8,5.99,2024-10-04T10:03:19.000-07:00,Canada,Montreal,www.pharmacytimes.com,22267933,1,payment successful
545,17,Charlotte Young,134,Back Support Belt,Supports and Braces,wallet,6,19.99,2024-10-22T11:13:48.000-07:00,Spain,Barcelona,www.walmart.com/pharmacy,96720361,1,payment successful
546,8,James Anderson,93,Cough Suppressant,"Cough, Cold, and Flu",wallet,5,7.49,2024-09-26T07:40:38.000-07:00,Italy,Rome,www.walmart.com/pharmacy,60501152,1,payment successful
547,43,Sofia Bell,115,Blood Pressure Monitor,Home Tests and Monitoring,wallet,3,29.99,2024-05-27T01:55:57.000-07:00,United Kingdom,Leeds,www.mysmartpharmacy.com,41707995,1,payment successful
548,12,Ethan Clark,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,4,4.49,2024-05-08T08:41:31.000-07:00,Canada,Vancouver,www.cvs.com,18977054,1,payment successful
549,8,James Anderson,50,Mustache Wax,Shaving and Grooming,card,1,5.49,2024-01-02T18:55:39.000-08:00,Italy,Rome,www.chemistdirect.co.uk,57467247,1,payment successful
550,24,Daniel Nelson,136,Finger Splint,Supports and Braces,wallet,2,6.99,2024-05-21T11:46:45.000-07:00,Australia,Brisbane,www.walgreens.com,43656908,1,payment successful
551,37,Lily Sanchez,23,Hair Gel,Hair Care,wallet,2,4.99,2024-01-24T01:02:10.000-08:00,Spain,Valencia,www.1mg.com,12092658,1,payment successful
552,42,Elijah Morgan,61,Sunscreen Lotion,Sun Care,card,5,15.99,2024-04-17T04:54:46.000-07:00,Canada,Ottawa,www.amazon.com/pharmacy,84432580,0,payment method not accepted at merchant
553,6,David Wilson,140,Toe Separator,Supports and Braces,wallet,8,4.99,2024-12-10T06:27:15.000-08:00,France,Paris,www.riteaid.com,21371631,1,payment successful
554,1,John Doe,141,Heel Cups,Supports and Braces,internet banking,6,7.99,2024-12-13T10:42:34.000-08:00,United States of America,New York,www.iherb.com,64819059,0,bank refused to authorize transaction
555,44,Jackson Murphy,85,Sinus Rinse,"Ear, Nose, and Throat Care",card,7,9.99,2024-11-21T15:30:05.000-08:00,Australia,Adelaide,www.cvs.com,12675091,1,payment successful
556,39,Zoe Rogers,18,Tongue Cleaner,Oral Care,wallet,1,2.49,2024-07-03T06:59:40.000-07:00,Netherlands,The Hague,www.walgreens.com,24748115,1,payment successful
557,23,Evelyn Gonzalez,120,Nicotine Patches,Stop Smoking,wallet,3,29.99,2024-12-28T20:35:02.000-08:00,United Kingdom,Birmingham,www.mysmartpharmacy.com,13329452,1,payment successful
558,5,Emily Davis,41,Shaving Cream,Shaving and Grooming,card,6,3.99,2024-07-21T18:14:32.000-07:00,Germany,Berlin,www.walgreens.com,75420412,1,payment successful
559,41,Abigail Cook,9,Contact Lens Disinfecting Solution,Eye Care,wallet,2,22.99,2024-07-15T03:54:50.000-07:00,United States of America,Phoenix,www.walgreens.com,31434680,1,payment successful
560,3,Alice Johnson,134,Back Support Belt,Supports and Braces,upi,6,19.99,2024-09-25T15:49:47.000-07:00,United Kingdom,London,www.walgreens.com,68493989,1,payment successful
561,10,Lucas Taylor,18,Tongue Cleaner,Oral Care,card,4,2.49,2024-12-17T04:01:18.000-08:00,Japan,Tokyo,www.pillpack.com,40542987,1,payment successful
562,46,Dylan Rivera,51,Hearing Aid,Hearing Devices and Amplifiers,wallet,9,510.0,2024-01-27T04:06:12.000-08:00,France,Nice,www.chemistdirect.co.uk,84342568,1,payment successful
563,22,Alexander Baker,98,Pain Relief Spray,Pain Relief and Management,wallet,8,9.99,2024-04-12T08:30:38.000-07:00,Canada,Montreal,www.alldaychemist.com,92163697,1,payment successful
564,3,Alice Johnson,134,Back Support Belt,Supports and Braces,internet banking,1,19.99,2024-05-27T17:54:03.000-07:00,United Kingdom,London,www.goodrx.com,30916606,1,payment successful
565,30,Matthew Phillips,150,Hip Support,Supports and Braces,card,4,17.99,2024-02-01T02:05:13.000-08:00,Japan,Kyoto,www.healthmart.com,84463219,1,payment successful
566,29,Aria Turner,127,Insulin Syringes,Diabetes Management,wallet,6,19.99,2024-08-21T21:00:03.000-07:00,Netherlands,Utrecht,www.amazon.com/pharmacy,88390321,1,payment successful
567,5,Emily Davis,20,Interdental Brushes,Oral Care,wallet,4,4.49,2024-12-04T14:27:48.000-08:00,Germany,Berlin,www.medicalnewstoday.com/pharmacy,73884413,1,payment successful
568,31,Ella Campbell,138,Calf Support,Supports and Braces,card,1,9.99,2024-10-05T04:58:19.000-07:00,United States of America,Houston,www.walgreens.com,63410736,1,payment successful
569,10,Lucas Taylor,135,Shoulder Support,Supports and Braces,wallet,1,14.99,2024-07-04T21:04:35.000-07:00,Japan,Tokyo,www.drugstore.com,71918913,1,payment successful
570,39,Zoe Rogers,33,Foot Spray,Foot Care,card,9,7.49,2024-06-19T23:59:09.000-07:00,Netherlands,The Hague,www.mysmartpharmacy.com,88683738,1,payment successful
571,23,Evelyn Gonzalez,144,Maternity Support Belt,Supports and Braces,wallet,5,19.99,2024-07-11T21:09:39.000-07:00,United Kingdom,Birmingham,www.pharmacytimes.com,68401878,1,payment successful
572,45,Avery Bailey,136,Finger Splint,Supports and Braces,wallet,2,6.99,2024-05-05T05:39:13.000-07:00,Germany,Cologne,www.walgreens.com,67595814,1,payment successful
573,6,David Wilson,39,Foot Deodorant,Foot Care,wallet,5,6.49,2024-09-19T18:45:05.000-07:00,France,Paris,www.amazon.com/pharmacy,63384589,1,payment successful
574,42,Elijah Morgan,18,Tongue Cleaner,Oral Care,card,9,2.49,2024-04-18T01:43:24.000-07:00,Canada,Ottawa,www.walgreens.com,52479517,1,payment successful
575,46,Dylan Rivera,125,Acne Treatment Gel,Skin Ailments,card,6,8.99,2024-12-24T22:58:08.000-08:00,France,Nice,www.walmart.com/pharmacy,64530333,1,payment successful
576,50,Gabriel Howard,140,Toe Separator,Supports and Braces,wallet,6,4.99,2024-12-26T17:08:13.000-08:00,Japan,Fukuoka,www.walgreens.com,21428641,1,payment successful
577,13,Ava Lewis,133,Elbow Support,Supports and Braces,wallet,3,11.99,2024-12-18T02:06:30.000-08:00,United Kingdom,Manchester,www.cvs.com,85088363,1,payment successful
578,13,Ava Lewis,68,Bed Protection Underpads,Incontinence,card,5,15.99,2024-10-17T19:10:56.000-07:00,United Kingdom,Manchester,www.walgreens.com,50149870,1,payment successful
579,34,Jack Edwards,112,Anti-Nausea Liquid,Digestive Health and Nausea,wallet,1,8.99,2024-11-17T05:41:05.000-08:00,Australia,Perth,www.chemistdirect.co.uk,49792060,1,payment successful
580,11,Mia Harris,114,Pregnancy Test,Home Tests and Monitoring,wallet,2,12.99,2024-09-14T12:44:48.000-07:00,United States of America,Los Angeles,www.walgreens.com,97679126,1,payment successful
581,25,Grace Carter,124,Psoriasis Treatment,Skin Ailments,wallet,6,12.99,2024-01-09T14:26:47.000-08:00,Germany,Frankfurt,www.walgreens.com,17105248,1,payment successful
582,5,Emily Davis,3,Eye Itch Relief Pills,Eye Care,wallet,2,24.99,2024-12-11T09:28:08.000-08:00,Germany,Berlin,www.walgreens.com,21955155,1,payment successful
583,9,Olivia Thomas,52,Hearing Amplifier,Hearing Devices and Amplifiers,wallet,6,520.0,2024-07-09T00:50:49.000-07:00,Netherlands,Amsterdam,www.walgreens.com,55317710,1,payment successful
584,24,Daniel Nelson,150,Hip Support,Supports and Braces,wallet,5,17.99,2024-12-05T04:37:27.000-08:00,Australia,Brisbane,www.walgreens.com,94088197,1,payment successful
585,37,Lily Sanchez,132,Wrist Brace,Supports and Braces,wallet,6,10.99,2024-03-22T08:31:35.000-07:00,Spain,Valencia,www.riteaid.com,34380206,1,payment successful
586,46,Dylan Rivera,127,Insulin Syringes,Diabetes Management,card,1,19.99,2024-12-17T00:53:00.000-08:00,France,Nice,www.drugstore.com,95186122,1,payment successful
587,6,David Wilson,63,Sunburn Relief Spray,Sun Care,wallet,6,9.99,2024-06-07T07:19:50.000-07:00,France,Paris,www.cvs.com,90197344,1,payment successful
588,36,Samuel Stewart,10,Contact Lens Case,Eye Care,card,6,16.0,2024-03-18T23:10:00.000-07:00,France,Toulouse,www.chemistdirect.co.uk,15582039,1,payment successful
589,23,Evelyn Gonzalez,134,Back Support Belt,Supports and Braces,card,4,19.99,2024-12-23T02:30:00.000-08:00,United Kingdom,Birmingham,www.expresspharmacy.co.uk,94895870,1,payment successful
590,46,Dylan Rivera,6,Eye Wash,Eye Care,upi,3,5.49,2024-01-25T11:09:28.000-08:00,France,Nice,www.iherb.com,35160846,1,payment successful
591,10,Lucas Taylor,68,Bed Protection Underpads,Incontinence,internet banking,2,15.99,2024-04-26T19:54:21.000-07:00,Japan,Tokyo,www.walmart.com/pharmacy,36365697,0,payment method not accepted at merchant
592,42,Elijah Morgan,25,Hair Mousse,Hair Care,internet banking,7,8.99,2024-09-18T18:01:19.000-07:00,Canada,Ottawa,www.walgreens.com,97112496,1,payment successful
593,30,Matthew Phillips,123,Eczema Relief Cream,Skin Ailments,wallet,4,9.99,2024-12-13T13:51:50.000-08:00,Japan,Kyoto,www.britishpharmacy.co.uk,17875903,1,payment successful
594,36,Samuel Stewart,74,Menstrual Cup,Feminine Care,internet banking,9,19.99,2024-10-07T20:56:50.000-07:00,France,Toulouse,www.mysmartpharmacy.com,52848936,1,payment successful
595,6,David Wilson,116,Glucose Meter,Home Tests and Monitoring,card,3,24.99,2024-02-03T01:44:34.000-08:00,France,Paris,www.goodrx.com,91750884,1,payment successful
596,26,Henry Mitchell,98,Pain Relief Spray,Pain Relief and Management,wallet,7,9.99,2024-02-14T16:24:59.000-08:00,France,Marseille,www.walgreens.com,78602734,1,payment successful
597,35,Chloe Collins,103,Gauze Pads,First Aid,wallet,1,4.99,2024-12-20T22:28:22.000-08:00,Germany,Hamburg,www.walmart.com/pharmacy,61766015,1,payment successful
598,39,Zoe Rogers,36,Foot File,Foot Care,card,8,3.99,2024-10-24T18:30:02.000-07:00,Netherlands,The Hague,www.iherb.com,65411187,0,insufficient funds
599,48,Luke Richardson,143,Plantar Fasciitis Sleeve,Supports and Braces,wallet,8,11.99,2024-03-11T01:42:51.000-07:00,Italy,Florence,www.pharmacytimes.com,98534361,1,payment successful
600,42,Elijah Morgan,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,card,4,600.0,2024-12-01T15:04:47.000-08:00,Canada,Ottawa,www.drugstore.com,43860429,1,payment successful
